incentive,private,grade,table,table_size,table_incentive_pr,grape,grape2,cluster,strata,sex,race,lunch,dg,sw,sc,male,group,sex_mf,grade_mod,black,hispanic,free,public,above_grade_median,nosurvey,dbestfriend,dbestfriend_i,dpopular,dpopular_i,tpr_own
0,0,3,126,8,0,1,0,115,9,3,3,2,-1,0,1,1,2,1,3,0,1,1,1,0,0,1,0,1,0,0
0,0,2,93,8,0.375,0,0,92,8,3,3,2,0,0,0,1,5,1,2,0,1,1,1,0,0,1,1,1,1,0
0,0,3,30,8,0,1,0,18,2,2,3,2,-1,0,1,0,2,0,3,0,1,1,1,0,0,1,0,1,0,0
1,1,0,264,8,1,1,0,242,22,3,3,2,-1,0,1,1,7,1,0,0,1,1,0,0,1,0,0,0,0,0.75
1,0,4,92,8,0.5,1,1,102,9,3,3,2,0,0,0,1,6,1,4,0,1,1,1,0,0,0,0,1,1,0.5
1,0,3,170,8,0.375,0,1,175,15,2,2,2,1,1,0,0,6,0,3,1,0,1,1,0,0,1,1,1,1,0.375
0,1,1,24,8,0.375,1,1,6,1,2,3,2,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0
1,0,6,206,8,0.5,0,0,208,18,3,3,2,0,0,0,1,6,1,6,0,1,1,1,1,0,1,0,0,0,0.125
0,0,0,213,8,0,0,1,212,19,2,2,2,1,1,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0
1,0,999,164,8,0.625,1,1,164,14,1,1,1,0,0,0,999,6,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
1,1,1,24,8,0.375,1,1,6,1,3,2,2,0,0,0,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0.375
0,0,7,99,8,0.375,0,0,119,10,2,3,2,0,0,0,0,5,0,7,0,1,1,1,1,0,1,1,0,0,0.375
1,0,1,45,8,1,1,1,42,4,3,3,2,0,0,0,1,8,1,1,0,1,1,1,0,0,0,0,0,0,0.25
1,1,2,55,8,0.625,1,1,47,4,2,3,2,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0.5
1,0,4,94,8,0.375,1,1,103,9,3,3,2,0,0,0,1,6,1,4,0,1,1,1,0,0,1,1,1,0,0.375
1,1,7,234,8,1,0,0,238,21,3,2,2,0,0,0,1,7,1,7,1,0,1,0,1,0,0,0,0,0,0.875
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,0,1,1,0,0,0.875
0,1,6,214,8,0,0,0,224,20,3,2,2,0,0,0,1,1,1,6,1,0,1,0,1,0,0,0,0,0,0
0,1,5,214,8,0,1,1,224,20,2,2,2,0,0,0,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0
0,0,3,126,8,0,0,0,115,9,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,1,0,0,0,0,0
0,1,2,131,8,0.625,1,1,131,11,3,2,2,0,0,0,1,3,1,2,1,0,1,0,0,0,1,1,1,0,0.625
1,1,2,185,8,1,0,0,184,16,2,3,2,0,0,0,0,7,0,2,0,1,1,0,0,0,1,1,1,1,1
1,0,999,172,8,0.625,1,1,176,15,1,1,1,0,0,0,999,6,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
1,0,2,164,8,0.625,1,1,164,14,2,2,2,0,0,0,0,6,0,2,1,0,1,1,0,0,1,1,1,1,0.5
0,0,0,169,8,0.375,0,1,166,14,3,2,2,1,1,0,1,5,1,0,1,0,1,1,0,1,0,0,0,0,0.25
1,1,7,167,8,1,1,1,173,15,2,2,2,0,0,0,0,7,0,7,1,0,1,0,1,0,0,0,1,1,0.375
0,0,3,126,8,0,1,0,115,9,3,2,2,-1,0,1,1,2,1,3,1,0,1,1,0,0,1,0,1,0,0
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,0,1,1,1,1,0.875
0,1,2,157,8,0.5,1,1,140,11,2,2,2,0,0,0,0,3,0,2,1,0,1,0,0,0,1,1,0,0,0.375
0,1,1,265,8,0,1,0,251,23,2,2,2,-1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
0,0,6,172,8,0.625,1,1,176,15,2,2,2,0,0,0,0,5,0,6,1,0,1,1,1,0,1,0,1,0,0.125
0,0,2,93,8,0.375,1,1,92,8,2,3,2,0,0,0,0,5,0,2,0,1,1,1,0,0,1,1,1,1,0.375
1,1,7,167,8,1,1,1,173,15,2,2,2,0,0,0,0,7,0,7,1,0,1,0,1,0,1,1,1,1,0.375
1,1,6,72,8,1,0,0,81,7,2,3,4,0,0,0,0,7,0,6,0,1,0,0,1,0,1,1,1,1,1
1,0,4,45,8,1,1,1,42,4,2,2,2,0,0,0,0,8,0,4,1,0,1,1,0,0,1,1,0,0,0.625
0,1,8,197,8,0.625,1,1,205,18,3,2,3,0,0,0,1,3,1,8,1,0,0,0,1,0,0,0,0,0,0.125
1,0,3,170,8,0.375,1,1,175,15,2,2,2,0,0,0,0,6,0,3,1,0,1,1,0,0,1,1,1,1,0.375
0,0,6,148,8,0,0,0,155,13,2,3,2,0,0,0,0,2,0,6,0,1,1,1,1,1,0,0,0,0,0
0,0,4,162,8,0,0,0,162,14,2,2,2,0,0,0,0,2,0,4,1,0,1,1,0,0,1,0,0,0,0
0,1,8,197,8,0.625,0,0,205,18,2,3,3,0,0,0,0,3,0,8,0,1,0,0,1,0,1,1,1,1,0.5
0,0,6,206,8,0.5,0,0,208,18,3,3,2,0,0,0,1,5,1,6,0,1,1,1,1,0,1,0,1,1,0.125
0,0,2,213,8,0,0,0,212,19,2,2,4,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,1,0,0
0,1,7,58,8,0.5,1,0,59,5,3,4,2,-1,0,1,1,3,1,7,0,0,1,0,1,1,0,0,0,0,0.125
1,0,4,158,8,1,0,0,146,12,3,3,2,0,0,0,1,8,1,4,0,1,1,1,0,0,0,0,1,1,0.875
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,0,0,0,1,1,0.875
1,1,7,58,8,0.5,0,0,59,5,2,3,2,0,0,0,0,4,0,7,0,1,1,0,1,1,0,0,0,0,0.375
1,1,3,132,8,1,1,1,141,12,3,2,2,0,0,0,1,7,1,3,1,0,1,0,0,0,1,1,1,1,0.625
1,0,2,93,8,0.375,1,1,92,8,2,3,2,0,0,0,0,6,0,2,0,1,1,1,0,0,1,1,1,0,0.375
1,1,2,131,8,0.625,1,1,131,11,3,2,2,0,0,0,1,4,1,2,1,0,1,0,0,0,1,1,1,1,0.625
0,1,2,157,8,0.5,1,1,140,11,2,2,2,0,0,0,0,3,0,2,1,0,1,0,0,0,1,1,1,0,0.375
0,0,8,8,8,0,1,1,23,3,2,3,2,0,0,0,0,2,0,8,0,1,1,1,1,1,0,0,0,0,0
1,1,1,55,8,0.625,1,1,47,4,2,3,2,0,0,0,0,4,0,1,0,1,1,0,0,0,1,1,1,0,0.5
1,1,7,234,8,1,1,1,238,21,3,2,2,0,0,0,1,7,1,7,1,0,1,0,1,0,1,1,0,0,0.875
1,1,7,58,8,0.5,1,1,59,5,3,4,2,0,0,0,1,4,1,7,0,0,1,0,1,0,1,0,0,0,0.125
1,1,5,28,8,0.625,1,1,17,2,2,3,2,0,0,0,0,4,0,5,0,1,1,0,1,0,1,1,0,0,0.625
0,0,4,162,8,0,0,0,162,14,2,2,2,0,0,0,0,2,0,4,1,0,1,1,0,0,0,0,1,0,0
0,1,7,58,8,0.5,1,1,59,5,2,6,2,0,0,0,0,3,0,7,0,0,1,0,1,1,0,0,0,0,0.375
1,1,1,175,8,1,0,1,169,14,2,2,2,1,1,0,0,7,0,1,1,0,1,0,0,0,1,1,1,1,0.625
0,1,0,157,8,0.5,1,1,140,11,3,3,2,0,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0
0,1,1,265,8,0,1,1,251,23,3,3,2,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
1,0,4,158,8,1,0,0,146,12,3,4,2,0,0,0,1,8,1,4,0,0,1,1,0,0,1,1,1,1,0.875
1,1,8,18,8,1,1,1,28,3,3,3,4,0,0,0,1,7,1,8,0,1,0,0,1,1,0,0,0,0,0.5
1,0,4,47,8,1,1,1,43,4,3,3,2,0,0,0,1,8,1,4,0,1,1,1,0,0,1,1,0,0,0.625
0,0,4,94,8,0.375,0,0,103,9,3,3,2,0,0,0,1,5,1,4,0,1,1,1,0,0,1,1,1,0,0.375
0,0,2,93,8,0.375,0,1,92,8,3,3,2,1,1,0,1,5,1,2,0,1,1,1,0,1,0,0,0,0,0
1,0,4,45,8,1,1,1,42,4,2,2,2,0,0,0,0,8,0,4,1,0,1,1,0,0,1,1,0,0,0.625
1,0,4,274,8,1,1,1,268,24,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,1,0,0,0,0,0.875
0,1,0,207,8,0.625,1,1,192,16,2,6,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0.5
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,1,0,0,0,0,0.875
0,0,1,213,8,0,0,1,212,19,2,2,2,1,1,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0
1,1,8,234,8,1,1,1,238,21,3,2,2,0,0,0,1,7,1,8,1,0,1,0,1,0,1,1,0,0,0.875
1,1,7,13,8,1,0,0,26,3,2,3,2,0,0,0,0,7,0,7,0,1,1,0,1,0,0,0,0,0,0.5
1,0,2,164,8,0.625,1,1,164,14,2,2,2,0,0,0,0,6,0,2,1,0,1,1,0,1,0,0,0,0,0.5
1,0,4,158,8,1,0,0,146,12,3,2,2,0,0,0,1,8,1,4,1,0,1,1,0,1,0,0,0,0,0.875
0,1,1,55,8,0.625,0,1,47,4,2,3,2,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0.5
1,0,4,47,8,1,1,0,43,4,3,3,2,-1,0,1,1,8,1,4,0,1,1,1,0,0,1,1,0,0,0.625
1,1,5,28,8,0.625,1,1,17,2,2,6,2,0,0,0,0,4,0,5,0,0,1,0,1,0,1,1,0,0,0.625
1,1,3,132,8,1,1,1,141,12,3,2,2,0,0,0,1,7,1,3,1,0,1,0,0,0,1,1,0,0,0.625
1,0,4,274,8,1,1,1,268,24,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,1,1,1,1,0.875
1,0,3,172,8,0.625,1,1,176,15,2,2,2,0,0,0,0,6,0,3,1,0,1,1,0,0,0,0,1,1,0.125
0,0,0,171,8,0.375,0,0,167,14,3,2,2,0,0,0,1,5,1,0,1,0,1,1,0,1,0,0,0,0,0
1,1,1,175,8,1,1,1,169,14,2,2,2,0,0,0,0,7,0,1,1,0,1,0,0,0,1,1,1,1,0.625
0,0,6,206,8,0.5,0,0,208,18,3,3,2,0,0,0,1,5,1,6,0,1,1,1,1,0,0,0,0,0,0.125
0,0,6,172,8,0.625,1,1,176,15,2,2,2,0,0,0,0,5,0,6,1,0,1,1,1,0,1,0,1,1,0.125
0,0,6,206,8,0.5,0,0,208,18,3,3,2,0,0,0,1,5,1,6,0,1,1,1,1,0,1,1,0,0,0.125
1,0,6,206,8,0.5,1,1,208,18,2,3,2,0,0,0,0,6,0,6,0,1,1,1,1,0,1,1,1,1,0.375
1,1,3,12,8,1,1,1,14,2,2,3,2,0,0,0,0,7,0,3,0,1,1,0,0,0,1,1,0,0,0.875
0,0,6,8,8,0,1,1,23,3,3,3,2,0,0,0,1,2,1,6,0,1,1,1,1,0,0,0,0,0,0
0,1,4,152,8,0.375,0,0,144,12,2,2,2,0,0,0,0,3,0,4,1,0,1,0,0,0,1,1,1,0,0.25
0,0,3,67,8,0,0,0,64,6,2,6,4,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0
1,0,1,45,8,1,1,1,42,4,3,3,2,0,0,0,1,8,1,1,0,1,1,1,0,0,0,0,0,0,0.25
0,1,1,24,8,0.375,0,0,6,1,2,3,2,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,1,0
0,1,6,214,8,0,1,1,224,20,2,2,2,0,0,0,0,1,0,6,1,0,1,0,1,0,0,0,1,0,0
0,1,2,131,8,0.625,1,1,131,11,3,2,2,0,0,0,1,3,1,2,1,0,1,0,0,0,1,1,1,1,0.625
1,1,4,152,8,0.375,1,1,144,12,2,3,2,0,0,0,0,4,0,4,0,1,1,0,0,1,0,0,0,0,0.25
0,1,1,180,8,0.375,0,0,171,14,3,2,2,0,0,0,1,3,1,1,1,0,1,0,0,0,0,0,1,0,0.125
0,1,1,24,8,0.375,0,0,6,1,3,3,2,0,0,0,1,3,1,1,0,1,1,0,0,0,1,1,0,0,0.375
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,0,1,1,1,1,0.875
0,1,5,214,8,0,1,1,224,20,2,2,2,0,0,0,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0
0,0,3,126,8,0,1,1,115,9,3,2,2,0,0,0,1,2,1,3,1,0,1,1,0,0,1,0,1,0,0
0,0,999,8,8,0,0,0,23,3,1,1,1,0,0,0,999,2,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
1,1,4,18,8,1,1,1,28,3,2,3,2,0,0,0,0,7,0,4,0,1,1,0,0,0,0,0,0,0,0.5
0,0,3,170,8,0.375,1,1,175,15,2,2,2,0,0,0,0,5,0,3,1,0,1,1,0,0,1,0,0,0,0.375
1,1,2,185,8,1,0,1,184,16,2,3,2,1,1,0,0,7,0,2,0,1,1,0,0,0,1,1,0,0,1
1,1,7,167,8,1,1,1,173,15,3,2,2,0,0,0,1,7,1,7,1,0,1,0,1,0,1,1,1,1,0.375
1,1,1,175,8,1,1,1,169,14,2,2,2,0,0,0,0,7,0,1,1,0,1,0,0,1,0,0,0,0,0.625
1,0,3,183,8,0.375,1,1,193,17,2,3,2,0,0,0,0,6,0,3,0,1,1,1,0,0,1,1,0,0,0.25
0,0,3,126,8,0,0,0,115,9,3,3,2,0,0,0,1,2,1,3,0,1,1,1,0,0,1,0,1,0,0
0,0,2,163,8,0.625,1,1,163,14,3,2,2,0,0,0,1,5,1,2,1,0,1,1,0,0,1,1,1,0,0.375
1,1,3,132,8,1,1,1,141,12,3,2,2,0,0,0,1,7,1,3,1,0,1,0,0,0,1,1,1,1,0.625
0,0,6,148,8,0,1,1,155,13,2,2,4,0,0,0,0,2,0,6,1,0,0,1,1,0,1,0,0,0,0
0,1,5,214,8,0,1,1,224,20,2,2,2,0,0,0,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0
0,1,1,180,8,0.375,0,0,171,14,3,2,2,0,0,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,0.125
0,0,2,163,8,0.625,1,1,163,14,3,2,2,0,0,0,1,5,1,2,1,0,1,1,0,0,1,1,1,0,0.375
1,1,1,175,8,1,0,1,169,14,3,2,2,1,1,0,1,7,1,1,1,0,1,0,0,0,1,1,0,0,0.375
0,0,2,163,8,0.625,0,0,163,14,3,2,2,0,0,0,1,5,1,2,1,0,1,1,0,0,1,1,1,0,0.375
0,0,4,94,8,0.375,0,0,103,9,3,3,2,0,0,0,1,5,1,4,0,1,1,1,0,0,1,1,1,0,0.375
1,0,2,163,8,0.625,1,1,163,14,2,2,2,0,0,0,0,6,0,2,1,0,1,1,0,0,0,0,1,1,0.25
1,1,2,151,8,1,1,1,138,11,3,3,2,0,0,0,1,7,1,2,0,1,1,0,0,0,1,1,0,0,0.625
1,1,2,167,8,1,1,1,173,15,2,2,2,0,0,0,0,7,0,2,1,0,1,0,0,0,0,0,0,0,0.375
1,1,5,28,8,0.625,1,0,17,2,2,2,2,-1,0,1,0,4,0,5,1,0,1,0,1,0,0,0,1,1,0.625
0,0,4,98,8,0.5,1,0,105,9,2,3,2,-1,0,1,0,5,0,4,0,1,1,1,0,0,1,1,1,1,0.5
1,0,4,274,8,1,1,1,268,24,3,3,2,0,0,0,1,8,1,4,0,1,1,1,0,0,0,0,1,1,0.125
1,1,5,13,8,1,1,1,26,3,2,3,2,0,0,0,0,7,0,5,0,1,1,0,1,0,0,0,0,0,0.5
1,1,0,264,8,1,1,1,242,22,2,3,2,0,0,0,0,7,0,0,0,1,1,0,0,1,0,0,0,0,0.125
0,0,3,126,8,0,1,1,115,9,3,3,2,0,0,0,1,2,1,3,0,1,1,1,0,0,1,0,1,0,0
0,0,3,183,8,0.375,1,1,193,17,3,3,2,0,0,0,1,5,1,3,0,1,1,1,0,0,0,0,1,0,0
1,0,0,169,8,0.375,1,0,166,14,3,3,2,-1,0,1,1,6,1,0,0,1,1,1,0,1,0,0,0,0,0.25
0,0,3,170,8,0.375,0,0,175,15,2,2,2,0,0,0,0,5,0,3,1,0,1,1,0,0,1,1,1,1,0.375
1,1,6,72,8,1,0,0,81,7,2,3,2,0,0,0,0,7,0,6,0,1,1,0,1,0,1,1,0,0,1
1,0,4,98,8,0.5,1,1,105,9,2,3,2,0,0,0,0,6,0,4,0,1,1,1,0,0,1,1,1,1,0.5
0,0,0,169,8,0.375,1,0,166,14,2,2,2,-1,0,1,0,5,0,0,1,0,1,1,0,1,0,0,0,0,0.125
1,1,7,13,8,1,0,0,26,3,2,3,2,0,0,0,0,7,0,7,0,1,1,0,1,0,1,1,0,0,0.5
0,0,0,169,8,0.375,1,1,166,14,3,2,1,0,0,0,1,5,1,0,1,0,0,1,0,1,0,0,0,0,0.25
1,1,5,13,8,1,1,1,26,3,3,3,2,0,0,0,1,7,1,5,0,1,1,0,1,0,1,1,1,1,0.5
1,0,4,47,8,1,1,1,43,4,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,0,0,1,1,0.375
1,0,0,169,8,0.375,1,1,166,14,3,2,2,0,0,0,1,6,1,0,1,0,1,1,0,1,0,0,0,0,0.25
1,0,1,45,8,1,1,1,42,4,2,2,2,0,0,0,0,8,0,1,1,0,1,1,0,0,0,0,0,0,0.625
0,0,3,30,8,0,0,1,18,2,2,3,2,1,1,0,0,2,0,3,0,1,1,1,0,0,1,0,1,0,0
1,1,5,13,8,1,1,1,26,3,3,3,2,0,0,0,1,7,1,5,0,1,1,0,1,0,1,1,0,0,0.5
1,1,4,55,8,0.625,1,1,47,4,3,3,2,0,0,0,1,4,1,4,0,1,1,0,0,0,0,0,1,1,0.125
1,0,4,92,8,0.5,1,1,102,9,3,3,2,0,0,0,1,6,1,4,0,1,1,1,0,0,1,1,1,1,0.5
1,0,4,274,8,1,1,1,268,24,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,1,1,1,1,0.875
0,0,0,171,8,0.375,1,1,167,14,3,2,2,0,0,0,1,5,1,0,1,0,1,1,0,1,0,0,0,0,0
1,1,0,175,8,1,0,1,169,14,2,2,2,1,1,0,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0.625
1,1,8,197,8,0.625,1,1,205,18,2,3,2,0,0,0,0,4,0,8,0,1,1,0,1,0,0,0,1,1,0.5
1,1,8,197,8,0.625,1,1,205,18,3,3,2,0,0,0,1,4,1,8,0,1,1,0,1,0,0,0,1,1,0.125
0,0,7,99,8,0.375,1,0,119,10,2,3,2,-1,0,1,0,5,0,7,0,1,1,1,1,1,0,0,0,0,0.375
1,1,3,12,8,1,1,1,14,2,2,3,3,0,0,0,0,7,0,3,0,1,0,0,0,0,1,1,1,1,0.875
0,1,1,55,8,0.625,1,1,47,4,2,6,2,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,0,0,0.5
1,0,1,47,8,1,1,1,43,4,2,6,2,0,0,0,0,8,0,1,0,0,1,1,0,0,0,0,0,0,0.375
0,0,4,162,8,0,1,1,162,14,3,2,2,0,0,0,1,2,1,4,1,0,1,1,0,0,1,0,1,0,0
0,0,3,183,8,0.375,1,1,193,17,2,3,2,0,0,0,0,5,0,3,0,1,1,1,0,0,1,1,1,1,0.25
1,0,4,274,8,1,1,1,268,24,2,2,2,0,0,0,0,8,0,4,1,0,1,1,0,0,1,1,0,0,0.875
0,0,3,117,8,0,1,1,111,9,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,0,1,0,1,0,0
1,1,4,152,8,0.375,1,1,144,12,3,2,2,0,0,0,1,4,1,4,1,0,1,0,0,0,1,0,1,1,0.125
1,1,999,207,8,0.625,0,0,192,16,1,1,1,0,0,0,999,4,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
1,0,999,45,8,1,1,1,42,4,1,1,1,0,0,0,999,8,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,0,4,162,8,0,1,1,162,14,2,2,2,0,0,0,0,2,0,4,1,0,1,1,0,0,0,0,1,0,0
1,0,2,47,8,1,1,1,43,4,3,3,2,0,0,0,1,8,1,2,0,1,1,1,0,0,0,0,0,0,0.625
0,0,4,162,8,0,0,0,162,14,2,2,2,0,0,0,0,2,0,4,1,0,1,1,0,0,1,0,0,0,0
1,1,8,18,8,1,1,1,28,3,2,3,2,0,0,0,0,7,0,8,0,1,1,0,1,1,0,0,0,0,0.5
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,0,1,1,1,1,0.875
1,1,0,264,8,1,0,0,242,22,3,3,2,0,0,0,1,7,1,0,0,1,1,0,0,1,0,0,0,0,0.75
0,1,1,265,8,0,1,1,251,23,2,3,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
1,1,2,157,8,0.5,1,1,140,11,2,3,2,0,0,0,0,4,0,2,0,1,1,0,0,0,1,1,0,0,0.375
1,1,0,264,8,1,1,0,242,22,3,3,2,-1,0,1,1,7,1,0,0,1,1,0,0,1,0,0,0,0,0.75
1,1,4,13,8,1,1,1,26,3,2,3,2,0,0,0,0,7,0,4,0,1,1,0,0,0,0,0,0,0,0.5
0,0,2,164,8,0.625,1,1,164,14,2,2,2,0,0,0,0,5,0,2,1,0,1,1,0,0,1,1,0,0,0.5
1,1,8,197,8,0.625,1,1,205,18,2,3,2,0,0,0,0,4,0,8,0,1,1,0,1,0,1,1,1,1,0.5
1,1,999,151,8,1,1,1,138,11,1,1,1,0,0,0,999,7,NA,NA,0,0,0,0,NA,1,0,0,0,0,NA
1,1,0,207,8,0.625,1,1,192,16,2,3,2,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0.5
0,0,6,172,8,0.625,1,1,176,15,2,2,2,0,0,0,0,5,0,6,1,0,1,1,1,0,1,0,1,1,0.125
0,0,3,67,8,0,0,0,64,6,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,1,0,0,0,0,0
1,1,2,151,8,1,1,1,138,11,3,2,2,0,0,0,1,7,1,2,1,0,1,0,0,0,1,1,1,1,0.625
1,0,6,172,8,0.625,1,1,176,15,3,2,2,0,0,0,1,6,1,6,1,0,1,1,1,0,0,0,1,1,0.375
1,1,1,24,8,0.375,1,1,6,1,3,3,2,0,0,0,1,4,1,1,0,1,1,0,0,0,1,1,0,0,0.375
1,0,0,171,8,0.375,1,1,167,14,2,2,2,0,0,0,0,6,0,0,1,0,1,1,0,1,0,0,0,0,0.25
1,0,999,179,8,1,1,1,180,15,1,1,1,0,0,0,999,8,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,0,999,92,8,0.5,0,0,102,9,1,1,1,0,0,0,999,5,NA,NA,0,0,0,1,NA,1,0,0,0,0,NA
0,0,6,8,8,0,1,1,23,3,3,3,4,0,0,0,1,2,1,6,0,1,0,1,1,0,1,0,1,0,0
1,1,1,175,8,1,1,1,169,14,3,2,2,0,0,0,1,7,1,1,1,0,1,0,0,0,1,1,1,1,0.375
0,0,3,213,8,0,0,0,212,19,2,2,1,0,0,0,0,2,0,3,1,0,0,1,0,1,0,0,0,0,0
0,0,4,162,8,0,0,0,162,14,2,2,2,0,0,0,0,2,0,4,1,0,1,1,0,0,1,0,0,0,0
1,0,5,179,8,1,1,1,180,15,3,2,2,0,0,0,1,8,1,5,1,0,1,1,1,0,1,1,0,0,0.875
1,1,2,185,8,1,0,1,184,16,2,3,2,1,1,0,0,7,0,2,0,1,1,0,0,0,1,1,0,0,1
1,1,3,132,8,1,1,1,141,12,2,2,2,0,0,0,0,7,0,3,1,0,1,0,0,0,1,1,1,1,0.375
0,0,4,98,8,0.5,1,1,105,9,2,2,2,0,0,0,0,5,0,4,1,0,1,1,0,1,0,0,0,0,0.5
0,0,4,162,8,0,0,1,162,14,3,2,2,1,1,0,1,2,1,4,1,0,1,1,0,0,1,0,1,0,0
0,0,6,8,8,0,1,1,23,3,3,3,2,0,0,0,1,2,1,6,0,1,1,1,1,0,0,0,1,0,0
0,1,4,152,8,0.375,0,0,144,12,3,2,2,0,0,0,1,3,1,4,1,0,1,0,0,0,1,1,1,0,0.125
1,1,2,167,8,1,1,1,173,15,2,2,2,0,0,0,0,7,0,2,1,0,1,0,0,0,0,0,0,0,0.375
1,1,8,18,8,1,0,0,28,3,3,3,2,0,0,0,1,7,1,8,0,1,1,0,1,1,0,0,0,0,0.5
0,0,3,170,8,0.375,0,1,175,15,2,2,2,1,1,0,0,5,0,3,1,0,1,1,0,0,1,1,1,0,0.375
1,1,1,180,8,0.375,1,1,171,14,3,2,2,0,0,0,1,4,1,1,1,0,1,0,0,1,0,0,0,0,0.125
0,1,1,24,8,0.375,0,0,6,1,2,3,2,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,0,0
1,1,7,234,8,1,1,1,238,21,3,2,2,0,0,0,1,7,1,7,1,0,1,0,1,0,1,1,1,1,0.875
1,1,6,72,8,1,1,1,81,7,2,3,2,0,0,0,0,7,0,6,0,1,1,0,1,0,1,1,1,1,1
1,1,2,131,8,0.625,1,1,131,11,3,2,2,0,0,0,1,4,1,2,1,0,1,0,0,0,1,1,1,1,0.625
0,1,5,28,8,0.625,1,1,17,2,3,3,2,0,0,0,1,3,1,5,0,1,1,0,1,0,1,0,1,1,0
0,0,7,99,8,0.375,0,0,119,10,2,2,2,0,0,0,0,5,0,7,1,0,1,1,1,0,1,0,1,0,0.375
1,0,4,94,8,0.375,1,1,103,9,3,3,2,0,0,0,1,6,1,4,0,1,1,1,0,0,1,1,0,0,0.375
1,0,4,274,8,1,1,1,268,24,2,3,2,0,0,0,0,8,0,4,0,1,1,1,0,0,1,1,1,1,0.875
0,0,3,117,8,0,1,1,111,9,3,3,2,0,0,0,1,2,1,3,0,1,1,1,0,0,0,0,1,0,0
1,1,2,131,8,0.625,1,1,131,11,3,2,2,0,0,0,1,4,1,2,1,0,1,0,0,0,1,1,1,0,0.625
1,1,8,197,8,0.625,1,1,205,18,2,3,2,0,0,0,0,4,0,8,0,1,1,0,1,0,1,1,1,1,0.5
0,0,0,171,8,0.375,1,1,167,14,3,2,2,0,0,0,1,5,1,0,1,0,1,1,0,1,0,0,0,0,0
1,1,1,55,8,0.625,1,1,47,4,2,4,2,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0.5
1,0,4,158,8,1,0,0,146,12,3,3,2,0,0,0,1,8,1,4,0,1,1,1,0,0,1,1,1,1,0.875
1,0,4,92,8,0.5,1,1,102,9,3,2,2,0,0,0,1,6,1,4,1,0,1,1,0,0,1,1,0,0,0.5
0,0,3,67,8,0,0,0,64,6,2,3,2,0,0,0,0,2,0,3,0,1,1,1,0,1,0,0,0,0,0
0,0,6,148,8,0,1,1,155,13,3,3,2,0,0,0,1,2,1,6,0,1,1,1,1,0,1,0,0,0,0
0,0,4,92,8,0.5,1,1,102,9,3,3,2,0,0,0,1,5,1,4,0,1,1,1,0,0,0,0,0,0,0.5
0,0,6,148,8,0,0,0,155,13,2,3,2,0,0,0,0,2,0,6,0,1,1,1,1,1,0,0,0,0,0
